,text,label
556,"It was his second double - double in a row , as he 's combined for 35 points and 16 rebounds over his last two games",1.0
557,"The only other starter to reach double figures in points was TJ McConnell , who finished with 17 points ( 7 - 10 FG , 1 - 1 3Pt , 2 - 2 FT ) and five assists in 20 minutes",1.0
558,"The Sixers ' next game will be at home against the New Orleans Pelicans on Wednesday , while the Nuggets will travel to Utah to play the Jazz on Friday .",1.0
559,"The Houston Rockets defeated the Charlotte Hornets , 121 - 114 , at Toyota Center on Monday",1.0
560,"The Rockets ( 31 - 9 ) have been mocked for some time for the "" Trust the Process "" slogan that has become associated with the win over the past two games",1.0
561,"However , the Rockets ( 31 - 9 ) were able to pierce Houston 000s armor Friday , touching up Gregg Popovich 000s crew for a season - high 121 points",1.0
562,"James Harden led the way for the Rockets with a game - high 40 points , which he supplemented with 10 assists and a pair of rebounds",1.0
563,"Kemba Walker was right behind with 25 points , 10 assists , six rebounds , a steal and a block",1.0
564,"Jeremy Lamb was productive in a reserve role as well with 11 points , five rebounds , four assists and a steal",1.0
565,"Nene Hilario led the second unit with 10 points , five rebounds , one assist , two steals and two blocks",1.0
566,"James Harden led the Rockets with a 40 - point , 15 - assist double - double that also included 15 rebounds and one block",1.0
567,"Frank Kaminsky III led the bench with 22 points , three rebounds and one assist",1.0
568,"Marvin Williams followed with a 16 - point , eight - rebound double - double that also included one steal , one block and one steal",1.0
569,"Ryan Anderson was next with 13 points , two rebounds , one assist and two steals",1.0
570,"Jeremy Lamb led the second unit with 11 points , five rebounds , four assists and one steal",1.0
571,"Nene Hilario led the second unit with 10 points , five rebounds , one assist , two blocks and one steal",1.0
572,"Nene Hilario led the bench with 10 points , five rebounds , one assist , one steal and one block",1.0
573,"Nene Hilario led the bench with 10 points , five rebounds , one assist , one steal and two blocks",1.0
574,"Nene Hilario registered 10 points , five rebounds , one assist , two steals and two blocks , while Nene Hilario led the bench with 10 points , five rebounds , one assist , one steal and two blocks",1.0
575,"Nene Hilario led the bench with 10 points , five rebounds , one assist , two steals and two blocks , in 19 minutes off the bench",1.0
576,"Kemba Walker paced the Rockets with a game - high 25 points , 10 assists , six rebounds , one steal and one block",1.0
577,"Marvin Williams supplied 16 points , eight boards and one block",1.0
578,"Jeremy Lamb led the second unit with 11 points , five rebounds , four assists and one steal .",1.0
0,"Davis led the way for the Pelicans with 34 points , nine rebounds , an assist and five blocks",0.0
1,"Kevin Durant followed up with 20 points ( 7 - 11 FG , 2 - 4 3Pt , 4 - 5 FT ) , eight rebounds , nine assists , two steals and one block , in 30 minutes , while Dion Waiters chipped in 17 points ( 8 - 16 FG , 1 - 4 3Pt ) , two rebounds , three assists and three steals , in 29 minutes",0.0
2,"Gordon Hayward had six points ( 2 - 6 FG , 0 - 3 3Pt , 2 - 2 FT ) , five assists and two rebounds , while Favors had seven points ( 3 - 8 FG , 1 - 1 FT ) , two rebounds and two steals",0.0
3,"Kevin Durant added 23 points , seven assists , four rebounds , one steal and one block , in 29 minutes",0.0
4,"Klay Thompson added 16 points on 7 - of - 11 shooting , in 27 minutes",0.0
5,"The Warriors shot 62 percent from the field , including 50 percent from long range",0.0
6,"Blake Griffin finished with 20 points , four rebounds and two assists , while Blake Griffin chipped in 20 points , four rebounds and two assists",0.0
7,"Justin Holiday led the second unit with 15 points , nine rebounds , two assists and a steal",0.0
8,"Courtney Lee supplied 17 points , two assists , nine rebounds , two steals and a block",0.0
9,"Joakim Noah supplied six points , 14 boards , five assists , three steals and two blocks",0.0
10,"Mindaugas Kuzminskas supplied 13 points , four rebounds , four assists , one steal and one block in 36 minutes off the bench",0.0
11,"Carmelo Anthony paced the Knicks with a game - high 45 points , which he supplemented with six rebounds , four assists and one block",0.0
12,"Courtney Lee tallied 17 points , nine rebounds , two assists , two steals and one block",0.0
13,"Mindaugas Kuzminskas supplied 13 points , four rebounds , four assists , one steal and one block in 36 minutes off the bench .",0.0
14,"James Harden led the way with a game - high 34 points ( 9 - 16 FG , 4 - 7 3Pt , 12 - 12 FT ) , along with 11 assists and five rebounds , in 30 minutes",0.0
15,"Harrison Barnes was the high - point man for the Mavericks ( 9 - 23 ) with 21 points on 7 - of - 16 shooting , while Harrison Barnes followed up with 21 points on 7 - of - 16 shooting",0.0
16,"Nicolas Batum was second on the team , as he accrued 13 points , 10 rebounds and three assists",0.0
17,"Paul George was the player of the game , as he accumulated 22 points , five rebounds and three assists",0.0
18,"Myles Turner accrued 22 points , seven rebounds and four blocks .",0.0
19,"DeMar DeRozan had a strong showing with 30 points ( 10 - 17 FG , 0 - 1 3Pt , 10 - 13 FT ) , four rebounds , four assists and two steals",0.0
20,The Heat also saw some solid contributions off their bench,0.0
21,"Gerald Green led the way with 20 points ( 7 - 15 FG , 5 - 10 3Pt , 1 - 1 FT ) off the bench",0.0
22,"Rajon Rondo had a double - double of 15 points and 11 assists , and Darren Collison had a double - double of 13 points and 10 assists",0.0
23,Omri Casspi and Omri Casspi each added 15 points off the bench,0.0
24,"The Celtics were led by Isaiah Thomas , who scored a game - high 25 points ( 7 - 16 FG , 1 - 4 3Pt , 10 - 11 FT ) and dished out seven assists in 29 minutes",0.0
25,"DeMarre Carroll had a strong showing as well , finishing with 21 points ( 8 - 16 FG , 4 - 7 3Pt ) and five rebounds in 35 minutes",0.0
26,"The host Utah Jazz defeated the Los Angeles Lakers , 96 - 89 , at Vivint Smart Home Arena on Friday",0.0
27,"The Jazz ( 1 - 1 ) have been one of the best teams in the NBA this season , but they were able to prevail with a win",0.0
28,"The Lakers ( 1 - 1 ) had to play this game without Kobe Bryant , but they did n't have enough offense to pull out the win",0.0
29,"George Hill was the player of the game , as he led the team with 23 points , three rebounds and three assists on 7 - of - 14 shooting",0.0
30,"Rudy Gobert recorded a double - double , totaling 13 points and 13 rebounds",0.0
31,"Rudy Gobert recorded a double - double , totaling 13 points , 13 rebounds and four blocks",0.0
32,"Doug McDermott followed up with 20 points on 8 - of - 13 shooting , in 32 minutes off the bench",0.0
33,"The Raptors shot only 46 percent from the field , and 25 percent from long range .",0.0
34,The Indiana Pacers ( 5 - 4 ) defeated the Boston Celtics ( 3 - 4 ) 102 - 91 on Wednesday at the TD Garden in Boston,0.0
35,"The Pacers were led by Paul George , who finished with a game - high 26 points ( 10 - 22 FG , 2 - 5 3Pt , 4 - 5 FT ) , along with 10 rebounds , three assists and one steal",0.0
36,The Pacers had six players reach double figures in points,0.0
37,"JJ Redick also had a solid showing , finishing with 19 points ( 8 - 15 FG , 0 - 2 3Pt , 3 - 4 FT ) , two rebounds and three assists",0.0
38,"The Trail Blazers got off to a quick start in this one , out - scoring the Lakers 34 - 21 right away in the first quarter",0.0
39,"The Trail Blazers were the superior shooters in this game , going 49 percent from the field and 40 percent from the three - point line , while the Lakers went 44 percent from the floor and just 30 percent from deep",0.0
40,The Trail Blazers were led by the duo of CJ McCollum and Damian Lillard,0.0
41,"Lillard went 9 - for - 19 from the field and 5 - for - 11 from the three - point line to score a game - high of 29 points , while also adding seven assists",0.0
42,The Lakers also saw some strong contributions off their bench,0.0
43,"The Oklahoma City Thunder defeated the host Miami Heat , 106 - 94 , at American Airlines Arena on Tuesday",0.0
44,"In a battle between two of the best offenses in the NBA , the Thunder were able to prevail with a huge road win",0.0
45,"The Thunder shot 51 percent from the field , while holding the Heat to 44 percent from the field",0.0
46,"Rebounding was also decisive , with Oklahoma City winning that battle , 46 - 32",0.0
47,Oklahoma City ( 20 - 12 ) had to play this game without Kevin Durant and they did n't disappoint,0.0
48,"Russell Westbrook carried the load , as he accumulated 29 points , 17 rebounds and 11 assists",0.0
49,"Hassan Whiteside totaled 12 points , eight rebounds and two steals",0.0
50,"The San Antonio Spurs defeated the Boston Celtics , 109 - 103 , at TD Garden on Friday",0.0
51,"Kawhi Leonard led the way for the Spurs , scoring 25 points on 8 - of - 18 shooting , including 3 - of - 7 from three - point range , to go along with 10 rebounds and four assists in 35 minutes",0.0
52,"Kawhi Leonard added 25 points , 10 rebounds and four assists , while Patty Mills added 19 points off the bench",0.0
53,"Isaiah Thomas led the Celtics in scoring , with 24 points , to go along with a rebound and eight assists , in 36 minutes",0.0
54,"The Spurs shot 47 percent from the field and 46 percent from long range , while the Celtics shot 46 percent from the field , while the Celtics hit 46 percent of their shots .",0.0
55,"The Miami Heat defeated the Indiana Pacers , 113 - 95 , at American Airlines Arena on Saturday evening",0.0
56,"Jeff Teague was second on the team , finishing with 16 points , three rebounds and six assists",0.0
57,"Goran Dragic was the player of the game , as he accumulated 21 points , two rebounds and four assists on 8 - of - 12 shooting",0.0
58,"Hassan Whiteside recorded a double - double , totaling 22 points and 17 rebounds",0.0
59,"Dion Waiters was the only other starter in double figures , accruing 22 points , two rebounds and three assists",0.0
60,He 's now averaging 25 points and 8 rebounds on the season,0.0
61,"Coming off the bench , Manu Ginobili had 13 points ( 4 - 12 FG , 1 - 6 3Pt , 4 - 4 FT ) and seven assists in 22 minutes",0.0
62,"Blake Griffin led the way for the Clippers with 43 points on 15 - of - 26 shooting , including 3 - of - 4 from long range , including 3 - of - 4 from three - point range",0.0
63,"Jordan added 19 rebounds , one assist , three steals and two blocks , in 43 minutes",0.0
64,"The Clippers were led by Blake Griffin , who finished with 43 points , 10 rebounds , five assists and two steals on 15 - of - 26 shooting",0.0
65,"DeAndre Jordan finished with 20 points and 19 rebounds , while JJ Redick added 22 points on 9 - of - 16 shooting .",0.0
66,"In fact , the Warriors led for the entirety of the second half , as they held a double - digit lead for the final 30 - plus minutes",0.0
67,"Defense was key for Golden State , as they held the Jazz to 36 percent from the field and 30 percent from three - point range",0.0
68,"Rebounding was a huge factor for the Warriors , as they won that battle , 50 - 44",0.0
69,"Kevin Durant was the player of the game , as he tallied 22 points and five rebounds on 8 - of - 14 shooting",0.0
70,"Draymond Green recorded a double - double , totaling 15 points , 11 rebounds , four assists and five steals",0.0
71,"The Raptors were led by DeMar DeRozan 's 17 points , which he supplemented with four rebounds , two assists and one steal",0.0
72,"Jeff Teague had 22 points ( 8 - 16 FG , 6 - 6 FT ) and six assists , while Millsap added 27 points ( 11 - 17 FG , 0 - 1 3Pt , 5 - 7 FT ) and six rebounds",0.0
73,"Kyle Korver chipped in with 14 points ( 5 - 11 FG , 4 - 9 3Pt ) and eight rebounds as well",0.0
74,"Isaiah Thomas ' 23 - point , 10 - assist double - double paced the Celtics",0.0
75,"Bradley Beal 's 41 points led the Wizards , a total he supplemented with three rebounds , three assists and a steal",0.0
76,"John Wall was right behind him with 18 points , 11 assists , five rebounds , a steal and a block",0.0
77,"DeAndre Jordan posted a 13 - point , 17 - rebound double - double that also included two assists and a block",0.0
78,Marreese Speights led the second unit with 14 points and four rebounds,0.0
79,"Beal led the way for the Wizards with 41 points , three assists , three rebounds and one steal",0.0
80,"Markieff Morris followed with 23 points , nine rebounds , three assists , three steals and one block",0.0
81,"DeAndre Jordan posted a 13 - point , 17 - rebound double - double that also included two assists and one block",0.0
82,Marreese Speights led the second unit with 14 points and four rebounds,0.0
83,"The Kings shot 46 percent from the field and 36 percent from long range , while the Kings shot 46 percent from the field and 36 percent from long range",0.0
84,"The Trail Blazers were also able to force the Kings into 21 turnovers , while committing only 13 of their own",0.0
85,"Marcin Gortat posted a 14 - point , 14 - rebound double - double that also included an assist , a steal and a block",0.0
86,"Otto Porter , Jr posted a 20 - point , 10 - rebound double - double that also included one assist and a steal",0.0
87,"Bojan Bogdanovic was next with 21 points , five rebounds , four assists and two steals",0.0
88,"Sean Kilpatrick led the second unit with 10 points , four rebounds and two assists",0.0
89,"The New Orleans Pelicans defeated the Minnesota Timberwolves , 122 - 106 , at Target Center on Friday",0.0
90,"Defense was key for the Pelicans , as they held the Timberwolves to 46 percent from the field and 22 percent from three - point range",0.0
91,"Rebounding was a huge factor as well , with the Pelicans winning that battle , 43 - 34",0.0
92,"Jrue Holiday was second on the team , as he tallied 25 points , six rebounds and 12 assists",0.0
93,"Gorgui Dieng finished with eight points , eight rebounds and three steals",0.0
94,"Buddy Hield led Minnesota in scoring , as he provided 17 points and four rebounds on 7 - of - 10 from the field",0.0
95,"Gorgui Dieng amassed eight points , eight rebounds and three steals",0.0
96,"Jrue Holiday finished second on the team with 25 points , 12 assists and five steals .",0.0
97,"DeMar DeRozan led the way for the Raptors ( 44 - 29 ) with 18 points , six assists , three rebounds and one steal , in 37 minutes",0.0
98,"DeMar DeRozan led the way for the Raptors ( 44 - 29 ) with 18 points , six assists , three rebounds and one steal , in 37 minutes",0.0
99,"Brook Lopez led the way for Brooklyn , scoring a game - high 24 points ( 10 - 17 FG , 4 - 5 FT ) , to go along with seven rebounds , one assist and three blocked shots in 34 minutes",0.0
100,"Thaddeus Young had a nice game as well , finishing with 21 points ( 8 - 20 FG , 0 - 1 3Pt , 5 - 8 FT ) , nine rebounds , two steals , two assists and two steals , in 40 minutes",0.0
101,"Isaiah Canaan chipped in four points ( 2 - 7 FG , 0 - 5 3Pt ) , three rebounds and one assist",0.0
102,"The Oklahoma City Thunder defeated the Detroit Pistons , 106 - 88 , at Chesapeake Energy Arena on Saturday",0.0
103,"Ish Smith was next with 14 points , three assists and a rebound",0.0
104,"The Raptors were led by DeMar DeRozan , who posted a game - high 31 points , which he supplemented with five rebounds , four assists and a steal",0.0
105,"Jonas Valanciunas was next with a 16 - point , 13 - rebound double - double that also included a block , a block and a block",0.0
106,"Jonas Valanciunas posted a 16 - point , 13 - rebound double - double that also included a block , a block and a block",0.0
107,"Terrence Ross was productive in a reserve role as well with 11 points , two rebounds , a steal and a block",0.0
108,"Gary Harris followed up with 15 points , seven rebounds , four assists and two steals , while Wilson Chandler chipped in six points , three rebounds and one steal",0.0
109,"Jameer Nelson chipped in 17 points , three rebounds and one steal",0.0
110,"Jameer Nelson chipped in 17 points , three rebounds , six assists and one steal , while Wilson Chandler chipped in six points , three rebounds and one steal",0.0
111,"Tyson Chandler finished with 15 points , 12 rebounds and two steals , while Tyson Chandler finished with 15 points , 12 rebounds and two steals",0.0
112,"Tyson Chandler finished with 15 points , 12 rebounds and two steals",0.0
113,"Giannis Antetokounmpo was the player of the game , as he accumulated 41 points , eight rebounds and six assists",0.0
114,"Dragic had 34 points ( 11 - 15 FG , 5 - 6 3Pt , 7 - 7 FT ) , five rebounds and three assists , while Dragic had 34 points ( 11 - 20 FG , 5 - 6 3Pt , 4 - 7 FT ) , three assists and four steals",0.0
115,"Roy Hibbert also had a solid showing , recording 15 points ( 6 - 14 FG , 0 - 0 3Pt , 3 - 3 FT ) , 10 rebounds and two steals",0.0
116,"CJ Miles also had a big game off the bench with 17 points ( 6 - 9 FG , 1 - 3 3Pt , 4 - 4 FT ) and a pair of rebounds",0.0
117,"Roy Hibbert also had a solid showing , recording 15 points ( 6 - 14 FG , 0 - 0 3Pt , 3 - 3 FT ) , 10 rebounds and two steals",0.0
118,"Stephen Curry led the way for the Warriors with 27 points , 12 assists , seven rebounds and six steals",0.0
119,"Green followed with 23 points , four rebounds , eight assists , three steals and a block",0.0
120,"Ben McLemore led the second unit with 11 points , one rebound , two assists and one steal",0.0
121,"Draymond Green totaled 23 points , eight assists , four rebounds , three steals and one block",0.0
122,"Reggie Jackson followed with a modest six points , five assists , one rebound and one steal",0.0
123,"Ish Smith was productive in a reserve role as well with 12 points , three assists , one rebound and one steal",0.0
124,The Golden State Warriors ( 64 - 7 ) defeated the Los Angeles Clippers ( 43 - 27 ) 114 - 98 on Wednesday at Oracle Arena in Oakland,0.0
125,The Warriors were led by the duo of Stephen Curry and Klay Thompson,0.0
126,"Curry finished with a game - high of 33 points ( 12 - 23 FG , 4 - 10 3Pt , 5 - 6 FT ) , while also adding five assists and three steals",0.0
127,"Harrison Barnes chipped in with 11 points ( 3 - 11 FG , 2 - 4 3Pt , 3 - 4 FT ) and six rebounds of his own",0.0
128,"Jordan finished with 19 points ( 7 - 10 FG , 5 - 10 FT ) , 20 rebounds and two blocked shots , while Crawford went 4 - for - 11 from the field and 2 - for - 4 from the three - point line to score 12 points , while also handing out six assists",0.0
129,"Brook Lopez did all he could to keep the Nets in this game , as he tallied 24 points , eight rebounds and five blocks in the win",0.0
130,"The Knicks were led by Arron Afflalo , who went 13 - for - 19 from the field and 2 - for - 4 from the three - point line to score a game - high of 31 points , while also adding seven rebounds and three assists",0.0
131,The Trail Blazers ' backcourt duo of Damian Lillard and CJ McCollum were the bulk of the way for the Trail Blazers,0.0
132,McLemore went 0 - for - 7 from the field and 0 - for - 2 from the three - point line to finish with three points,0.0
133,The Kings received some contributions from their bench as well though,0.0
134,Ben McLemore went 0 - for - 7 from the field and 0 - for - 2 from the three - point line to finish with three points,0.0
135,"Jae Crowder was next with 18 points , six rebounds , an assist and a pair of steals",0.0
136,"Jae Crowder was next with 18 points , six rebounds , an assist and two steals",0.0
137,"Al Horford supplied 11 points , eight rebounds , eight assists and a block",0.0
138,"Deron Williams supplied 11 points , seven assists , two rebounds and one steal",0.0
139,"Karl-Anthony Towns led the way for Minnesota with a game - high 34 points , which he supplemented with 11 rebounds , four assists , three blocks and three blocks",0.0
140,"LeBron James had 29 points ( 11 - 18 FG , 4 - 7 3Pt , 3 - 4 FT ) , along with five rebounds , three assists and two steals , in 29 minutes",0.0
141,"Kevin Love chipped in 10 points ( 2 - 5 FG , 1 - 2 3Pt , 5 - 8 FT ) , 13 rebounds , two assists and one steal , in 29 minutes",0.0
142,"Trevor Ariza was next with a double - double of 18 points , 10 rebounds , three assists and two steals",0.0
143,"Russell Westbrook once again carried the load , as he tallied 24 points , 10 rebounds and 16 assists",0.0
144,"Jonas Valanciunas amassed seven points , five rebounds and two blocks",0.0
145,"In a battle between two struggling teams , the Hawks were able to prevail with a huge road win",0.0
146,"Dennis Schroder was the player of the game , as he tallied 18 points , six rebounds and seven assists on 7 - of - 13 shooting",0.0
147,"Dwight Howard recorded a double - double , totaling 13 points and 12 rebounds",0.0
148,"The Mavericks got off to a quick start in this one , out - scoring the Nets 25 - 18 in the first quarter",0.0
149,"The Mavericks were the superior shooters in this game , going 46 percent from the field and 38 percent from the three - point line , while the Nets finished at 36 percent from the floor and just 20 percent from deep",0.0
150,"Lopez went 10 - for - 21 from the field and 0 - for - 0 from the three - point line to score 28 points , while also adding 12 rebounds",0.0
151,"Jabari Parker followed up with 22 points ( 8 - 17 FG , 5 - 7 3Pt , 1 - 5 FT ) , three rebounds , three assists and three steals , in 35 minutes , while Jason Terry chipped in four points on 2 - of - 4 shooting , in 20 minutes off the bench",0.0
152,Nikola Vucevic shot just 4 - of - 12 from the field on his way to 11 rebounds,0.0
153,"Evan Fournier scored 18 points on 6 - of - 13 shooting in 37 minutes , while Fournier scored 18 points on 6 - of - 13 shooting in 37 minutes",0.0
154,Dallas was expected to win this game easily and they left no doubt with this result,0.0
155,"Defense was key for the Mavericks , as they held the Lakers to 38 percent shooting and forced them to commit 17 turnovers",0.0
156,"Justin Anderson led the way for Dallas in scoring , as he dropped 19 points off the bench",0.0
157,"Justin Anderson led the team in scoring off the bench , as he dropped 19 points on 5 - of - 11 shooting",0.0
158,"Justin Anderson led the bench in scoring for 19 points , while adding five rebounds and two assists",0.0
159,"Justin Anderson was the player of the game , as he led the team with 19 points and five rebounds on 5 - of - 11 shooting off the bench",0.0
160,"The Hornets were led by Kemba Walker , who scored a game - high 27 points ( 11 - 15 FG , 2 - 2 3Pt , 3 - 4 FT ) , to go along with four assists and two steals in 29 minutes",0.0
161,"Al Jefferson had a strong showing as well , posting 13 points ( 6 - 11 FG , 1 - 2 FT ) and seven rebounds",0.0
162,"The Hawks got off to a quick start in this one , out - scoring the Wizards 29 - 18 in the first quarter alone",0.0
163,"The Hawks shot 48 percent from the field and 44 percent from the three - point line , while the Wizards finished at 44 percent from the floor and just 25 percent from deep",0.0
164,"Wall went 9 - for - 15 from the field and 3 - for - 5 from the three - point line to finish with a team - high of 24 points , while also adding nine assists and seven rebounds",0.0
165,"Mike Conley followed up with 18 points on 7 - of - 14 shooting , including 2 - of - 5 from long range , to go along with seven assists , three rebounds and one steal , in 31 minutes",0.0
166,"The Jazz shot 48 percent from the field and 29 percent from long range , while the Jazz shot 48 percent from the field and 29 percent from long range",0.0
167,"The Jazz shot 48 percent from the field and 29 percent from long range , while the Jazz shot 48 percent from the field and 29 percent from long range",0.0
168,"Jeff Green was the only other starter in double figures , as he accumulated 18 points , a rebound and an assist",0.0
169,"Horford was next with 12 points , seven rebounds , six assists and a pair of blocks",0.0
170,"Al Horford was next with 12 points , seven rebounds , six assists and a pair of blocks",0.0
171,"Marvin Williams followed with 16 points , eight rebounds and a steal",0.0
172,"Frank Kaminsky III led the bench with 22 points , three rebounds and one assist",0.0
